uni_const_code,pre_ind_nota,post_ind_nota,nota_percoftotal,pre-post,post-pre,nota_vote_percentage,gen_state,state_id,n_indnota_pre,n_indnota_post,post-pre_ncand_nota,post-pre_ncand
1|1|23,34.38146463,31.80515759,13.89684814,2.57630704,-2.57630704,0.97,1,1,16,9,-7,-8
1|1|24,27.03435805,79.06691222,5.463474524,-52.03255417,52.03255417,0.89,1,1,8,5,-3,-4
1|1|25,45.09433962,50.80213904,3.101604278,-5.70779942,5.70779942,0.29,1,1,4,6,2,1
1|1|26,55.47169811,51.416122,21.35076253,4.05557611,-4.05557611,0.98,1,1,4,3,-1,-2
1|1|27,82.31619414,70.55555556,29.44444444,11.76063858,-11.76063858,0.53,1,1,7,2,-5,-6
1|1|28,53.62903226,33.76623377,66.23376623,19.86279849,-19.86279849,1.02,1,1,7,2,-5,-6
1|1|29,53.63636364,43.66812227,36.68122271,9.96824137,-9.96824137,0.84,1,1,2,3,1,0
1|1|30,100,44.55445545,27.72277228,55.44554455,-55.44554455,0.56,1,1,1,3,2,1
1|1|31,39.39861218,48.42105263,15.64912281,-9.02244045,9.02244045,2.23,1,1,8,3,-5,-6
1|1|32,39.34629706,35.3221957,40.81145585,4.02410136,-4.02410136,1.71,1,1,6,3,-3,-4
1|1|33,37.65449052,55,9.056603774,-17.34550948,17.34550948,0.96,1,1,7,5,-2,-3
1|1|34,91.9693301,44.46686848,5.751765893,47.50246162,-47.50246162,1.71,1,1,4,5,1,0
1|1|35,46.61733615,31.15942029,41.06280193,15.45791586,-15.45791586,1.7,1,1,3,3,0,-1
1|1|36,44.02173913,84.12979351,5.781710914,-40.10805438,40.10805438,1.96,1,1,6,4,-2,-3
1|1|37,35.62822719,26.01279318,26.86567164,9.61543401,-9.61543401,1.26,1,1,6,10,4,3
1|1|38,27.29624838,32.04225352,44.71830986,-4.74600514,4.74600514,1.27,1,1,10,3,-7,-8
1|1|39,59.39849624,75,25,-15.60150376,15.60150376,0.82,1,1,6,2,-4,-5
1|1|4,70.26825633,28.27763496,29.3059126,41.99062137,-41.99062137,1.14,1,1,7,6,-1,-2
1|1|40,34.8783314,41.08280255,29.61783439,-6.20447115,6.20447115,0.93,1,1,8,3,-5,-6
1|1|41,70.43603258,39.32038835,34.70873786,31.11564423,-31.11564423,1.43,1,1,6,3,-3,-4
1|1|42,68.30143541,35.68075117,48.35680751,32.62068424,-32.62068424,2.06,1,1,4,3,-1,-2
1|1|43,53.87673956,54.12087912,45.87912088,-0.24413956,0.24413956,1.67,1,1,7,2,-5,-6
1|1|44,61.45655877,43.86317907,20.92555332,17.5933797,-17.5933797,1.04,1,1,6,4,-2,-3
1|1|46,76.76470588,42.63803681,57.36196319,34.12666907,-34.12666907,1.87,1,1,3,2,-1,-2
1|1|47,93.30076762,71.9665272,6.555090656,21.33424042,-21.33424042,0.47,1,1,3,3,0,-1
1|1|5,46.93001288,82.03883495,2.404068423,-35.10882207,35.10882207,1.04,1,1,8,6,-2,-3
1|1|50,100,97.73704458,2.26295542,2.26295542,-2.26295542,1,1,1,1,2,1,0
1|1|51,35.07853403,25.54744526,32.84671533,9.53108877,-9.53108877,0.45,1,1,6,4,-2,-3
1|1|52,59.12576687,24.64985994,19.32773109,34.47590693,-34.47590693,0.69,1,1,7,6,-1,-2
1|1|53,47.69560557,26.25820569,24.07002188,21.43739988,-21.43739988,1.1,1,1,8,7,-1,-2
1|1|54,52.44755245,46.23376623,11.94805195,6.21378622,-6.21378622,0.46,1,1,2,5,3,2
1|1|55,55.26315789,28.86178862,71.13821138,26.40136927,-26.40136927,1.75,1,1,2,2,0,-1
1|1|58,44.59459459,58.04424334,1.709401709,-13.44964875,13.44964875,0.68,1,1,9,9,0,-1
1|1|59,100,22.36180905,31.15577889,77.63819095,-77.63819095,1.24,1,1,1,5,4,3
1|1|60,22.30769231,94.3902439,1.707317073,-72.08255159,72.08255159,0.77,1,1,7,4,-3,-4
1|1|62,83.1010453,50.96525097,49.03474903,32.13579433,-32.13579433,1.27,1,1,3,2,-1,-2
1|1|63,48.64253394,82.99837045,4.997284085,-34.35583651,34.35583651,0.92,1,1,3,6,3,2
1|1|64,52.4822695,58.73221216,10.6080207,-6.24994266,6.24994266,0.82,1,1,2,7,5,4
1|1|65,51.90993164,84.02777778,1.736111111,-32.11784614,32.11784614,0.3,1,1,9,7,-2,-3
1|1|66,53.29527763,38.80597015,41.79104478,14.48930748,-14.48930748,0.56,1,1,6,3,-3,-4
1|1|67,72.40904079,74.62121212,10.22727273,-2.21217133,2.21217133,0.54,1,1,6,3,-3,-4
1|1|69,71.71532847,33.9673913,8.152173913,37.74793717,-37.74793717,0.3,1,1,7,7,0,-1
1|1|7,64.58923513,28,20,36.58923513,-36.58923513,1,1,1,2,7,5,4
1|1|70,53.23333333,44.34782609,42.60869565,8.88550724,-8.88550724,0.98,1,1,8,3,-5,-6
1|1|71,31.67420814,35.60606061,35.60606061,-3.93185247,3.93185247,0.47,1,1,5,4,-1,-2
1|1|72,92.39373602,44.20289855,13.4057971,48.19083747,-48.19083747,0.37,1,1,7,5,-2,-3
1|1|73,84.37605681,26.62721893,21.30177515,57.74883788,-57.74883788,0.36,1,1,19,7,-12,-13
1|1|74,51.03385594,27.36842105,72.63157895,23.66543489,-23.66543489,0.69,1,1,15,2,-13,-14
1|1|75,82.45614035,87.45762712,2.615012107,-5.00148677,5.00148677,0.54,1,1,2,5,3,2
1|1|76,27.01612903,39.1025641,13.46153846,-12.08643507,12.08643507,0.42,1,1,6,5,-1,-2
1|1|77,87.66849725,31.2,68.8,56.46849725,-56.46849725,0.86,1,1,3,2,-1,-2
1|1|78,100,23.92638037,46.62576687,76.07361963,-76.07361963,0.76,1,1,1,4,3,2
1|1|79,18.04511278,30.46875,42.96875,-12.42363722,12.42363722,0.55,1,1,14,3,-11,-12
1|1|8,26.80956819,44.35569755,2.768903088,-17.54612936,17.54612936,1.04,1,1,13,11,-2,-3
1|1|80,63.29113924,35.48387097,39.78494624,27.80726827,-27.80726827,0.37,1,1,2,3,1,0
1|1|81,64.35845214,46.64723032,16.32653061,17.71122182,-17.71122182,0.56,1,1,3,5,2,1
1|1|82,80.67133899,32.31939163,23.57414449,48.35194736,-48.35194736,0.62,1,1,4,5,1,0
1|1|83,24.8593457,26.4,13.06666667,-1.5406543,1.5406543,0.98,1,1,13,8,-5,-6
1|1|84,89.30099857,33.61344538,48.7394958,55.68755319,-55.68755319,1.16,1,1,6,3,-3,-4
1|1|85,61.19402985,29.31937173,29.84293194,31.87465812,-31.87465812,0.57,1,1,2,4,2,1
1|1|86,100,32.39795918,13.7755102,67.60204082,-67.60204082,0.54,1,1,1,5,4,3
1|1|87,32.14285714,88.92376682,3.901345291,-56.78090968,56.78090968,0.87,1,1,4,4,0,-1
1|20|1,72.25609756,52.0106205,8.283625518,20.24547706,-20.24547706,0.775,1,20,2,7.5,5.5,4.5
1|20|10,17.44186047,31.25599342,35.88405863,-13.81413295,13.81413295,1.71,1,20,12,4,-8,-9
1|20|11,16.50902837,28.48312301,12.50460172,-11.97409464,11.97409464,1.25,1,20,13,9.5,-3.5,-4.5
1|20|12,64.54281243,34.13666315,15.47650885,30.40614928,-30.40614928,1.38,1,20,19,9,-10,-11
1|20|13,23.3420026,25.61140254,43.62410918,-2.26939994,2.26939994,1.815,1,20,13,5,-8,-9
1|20|14,40.76755974,28.08569253,18.68744291,12.68186721,-12.68186721,1.18,1,20,9,8.5,-0.5,-1.5
1|20|15,28.00417973,52.32081162,39.26611023,-24.31663189,24.31663189,2.485,1,20,5,3,-2,-3
1|20|16,27.07641196,36.41636551,40.00980898,-9.33995355,9.33995355,1.705,1,20,8,4,-4,-5
1|20|17,20.84837545,20.69757753,39.67829296,0.15079792,-0.15079792,1.52,1,20,15,5.5,-9.5,-10.5
1|20|18,25.06009615,41.91040382,21.32586507,-16.85030767,16.85030767,1.24,1,20,11,5.5,-5.5,-6.5
1|20|19,29.46745562,30.55546815,13.8806468,-1.08801253,1.08801253,1.115,1,20,8,7,-1,-2
1|20|2,27.38693467,25.04783626,53.3019835,2.33909841,-2.33909841,1.83,1,20,7,3,-4,-5
1|20|20,39.93362832,51.99809056,22.39927462,-12.06446224,12.06446224,1.655,1,20,6,7.5,1.5,0.5
1|20|21,56.25,34.49886442,28.72272144,21.75113558,-21.75113558,1.565,1,20,3,4.5,1.5,0.5
1|20|22,21.20200334,26.36533401,15.29242,-5.16333067,5.16333067,0.69,1,20,11,8,-3,-4
1|20|23,18.53932584,38.78760015,8.42135354,-20.24827431,20.24827431,0.525,1,20,10,10,0,-1
1|20|24,42.80597015,51.90519327,6.356927674,-9.09922312,9.09922312,0.66,1,20,11,6,-5,-6
1|20|25,42.24751067,57.40833458,11.81775921,-15.16082391,15.16082391,1.115,1,20,9,8.5,-0.5,-1.5
1|20|26,58.11518325,26.46058001,29.75480037,31.65460324,-31.65460324,2.47,1,20,4,5.5,1.5,0.5
1|20|27,36.24641834,35.84070796,82.07964602,0.40571038,-0.40571038,3.575,1,20,4,1.5,-2.5,-3.5
1|20|28,45.78544061,67.22155381,9.27130888,-21.4361132,21.4361132,1.965,1,20,3,6.5,3.5,2.5
1|20|29,27.86729858,26.2189937,24.12425336,1.64830488,-1.64830488,1.475,1,20,6,6,0,-1
1|20|3,49.73900075,20.99260234,41.10187235,28.74639841,-28.74639841,1.84,1,20,4,4,0,-1
1|20|30,44.2804428,35.48214253,47.23467201,8.79830027,-8.79830027,2.67,1,20,4,3,-1,-2
1|20|31,27.03003337,30.89203895,9.987723563,-3.86200558,3.86200558,1.25,1,20,8,6.5,-1.5,-2.5
1|20|32,73.85132611,30.40386057,53.43234633,43.44746554,-43.44746554,1.645,1,20,7,3,-4,-5
1|20|33,59.24330975,38.49476069,22.81577457,20.74854906,-20.74854906,0.85,1,20,11,4,-7,-8
1|20|34,39.76888388,51.74283834,13.46872153,-11.97395446,11.97395446,1.04,1,20,13,6.5,-6.5,-7.5
1|20|35,15.65217391,18.55864373,28.57198363,-2.90646982,2.90646982,1.115,1,20,14,6.5,-7.5,-8.5
1|20|36,24.30795848,41.54414102,9.527172082,-17.23618254,17.23618254,0.84,1,20,23,13,-10,-11
1|20|37,62.20556745,25.31704189,62.9060986,36.88852556,-36.88852556,2.38,1,20,10,2.5,-7.5,-8.5
1|20|38,19.13439636,42.72153069,14.46337838,-23.58713433,23.58713433,0.655,1,20,13,6.5,-6.5,-7.5
1|20|39,29.30327869,48.77013037,45.34029908,-19.46685168,19.46685168,1.73,1,20,6,2.5,-3.5,-4.5
1|20|4,48.65424431,26.8284059,38.74811849,21.82583841,-21.82583841,2.3,1,20,4,4,0,-1
1|20|40,56.1342013,28.34624508,32.2559914,27.78795622,-27.78795622,0.91,1,20,11,6.5,-4.5,-5.5
1|20|41,38.24451411,26.01950681,26.26058152,12.2250073,-12.2250073,0.65,1,20,11,6,-5,-6
1|20|42,13.03979678,35.8778185,22.29842244,-22.83802172,22.83802172,1.555,1,20,16,5.5,-10.5,-11.5
1|20|43,41.77449168,38.44609,36.07229879,3.32840168,-3.32840168,0.945,1,20,6,5,-1,-2
1|20|44,79.26829268,32.17158177,64.07506702,47.09671091,-47.09671091,1.325,1,20,2,3.5,1.5,0.5
1|20|45,40.51282051,45.05131965,11.40107652,-4.53849914,4.53849914,1.11,1,20,4,6,2,1
1|20|46,41.51275286,24.26883351,47.51521991,17.24391935,-17.24391935,1.755,1,20,8,3.5,-4.5,-5.5
1|20|47,52.82485876,27.60416667,63.02083333,25.22069209,-25.22069209,1.54,1,20,2,2.5,0.5,-0.5
1|20|48,76.5625,55.84376571,21.15157873,20.71873429,-20.71873429,0.85,1,20,6,7.5,1.5,0.5
1|20|49,22.10526316,35.25512254,36.15240391,-13.14985938,13.14985938,0.805,1,20,7,6.5,-0.5,-1.5
1|20|5,41.08108108,41.2407485,37.44588745,-0.15966742,0.15966742,1.155,1,20,4,4,0,-1
1|20|50,49.08136483,45.32424672,4.389586288,3.75711811,-3.75711811,0.505,1,20,11,13,2,1
1|20|51,38.78116343,25.56561086,71.15384615,13.21555257,-13.21555257,1.795,1,20,4,3.5,-0.5,-1.5
1|20|52,37.57668712,52.04235871,22.26751097,-14.46567159,14.46567159,2.14,1,20,4,4.5,0.5,-0.5
1|20|53,36.76975945,38.85998878,36.11195286,-2.09022933,2.09022933,1.585,1,20,6,3.5,-2.5,-3.5
1|20|54,72.65625,31.31600726,34.96414333,41.34024274,-41.34024274,3.97,1,20,2,4.5,2.5,1.5
1|20|55,57.62711864,38.97550111,68.76391982,18.65161753,-18.65161753,3.175,1,20,3,3,0,-1
1|20|56,100,25.82155172,43.97413793,74.17844828,-74.17844828,2.125,1,20,1,4,3,2
1|20|57,38.11230585,23.75819332,45.59664539,14.35411253,-14.35411253,1.465,1,20,6,4.5,-1.5,-2.5
1|20|58,34.07960199,57.51503029,9.463138423,-23.4354283,23.4354283,1.825,1,20,8,5,-3,-4
1|20|59,42.31830727,57.18085013,38.82600926,-14.86254286,14.86254286,3.01,1,20,5,2.5,-2.5,-3.5
1|20|6,25.78125,34.81207975,28.47865721,-9.03082975,9.03082975,1.37,1,20,7,4.5,-2.5,-3.5
1|20|60,47.69874477,39.21228732,44.1569363,8.48645745,-8.48645745,2.895,1,20,4,3,-1,-2
1|20|61,33.22884013,30.75924519,43.86292638,2.46959494,-2.46959494,1.305,1,20,8,4,-4,-5
1|20|62,27.77777778,44.87524225,26.63638566,-17.09746447,17.09746447,1.01,1,20,9,5.5,-3.5,-4.5
1|20|63,34.1991342,55.63904642,23.54127284,-21.43991222,21.43991222,0.78,1,20,9,4,-5,-6
1|20|64,57.14285714,20.3201152,21.07886575,36.82274194,-36.82274194,0.56,1,20,12,11.5,-0.5,-1.5
1|20|65,45.68599717,18.16091954,65.74712644,27.52507763,-27.52507763,1.335,1,20,8,3.5,-4.5,-5.5
1|20|66,31.44329897,49.01684429,31.20158783,-17.57354532,17.57354532,1.99,1,20,10,5.5,-4.5,-5.5
1|20|67,29.07216495,21.48456639,51.00645109,7.58759856,-7.58759856,2.675,1,20,6,4,-2,-3
1|20|68,17.71037182,24.76456206,43.79778513,-7.05419024,7.05419024,1.835,1,20,14,4,-10,-11
1|20|69,58.11594203,35.18840758,29.96730207,22.92753445,-22.92753445,2.965,1,20,5,5.5,0.5,-0.5
1|20|7,50.12468828,26.05311117,39.79015881,24.07157711,-24.07157711,2.755,1,20,2,4,2,1
1|20|70,39.06752412,23.84219828,47.41491768,15.22532584,-15.22532584,2.315,1,20,5,4,-1,-2
1|20|71,49.63811821,27.2104716,44.93018546,22.42764661,-22.42764661,2.3,1,20,6,3.5,-2.5,-3.5
1|20|72,69.79865772,19.32213714,27.24518506,50.47652058,-50.47652058,1.44,1,20,3,7.5,4.5,3.5
1|20|73,34.18803419,30.66159235,52.21084298,3.52644184,-3.52644184,3.485,1,20,8,3,-5,-6
1|20|74,53.96975425,42.05928505,43.03887081,11.9104692,-11.9104692,2.845,1,20,3,4,1,0
1|20|75,64.54019772,63.22668496,4.471432905,1.31351276,-1.31351276,0.66,1,20,13,6,-7,-8
1|20|76,25.14705882,42.47397222,18.88134219,-17.3269134,17.3269134,1.455,1,20,12,9.5,-2.5,-3.5
1|20|77,21.42857143,65.51739751,2.985038634,-44.08882608,44.08882608,0.655,1,20,11,9,-2,-3
1|20|78,30.12589928,64.19167983,59.03106898,-34.06578055,34.06578055,2.56,1,20,5,2.5,-2.5,-3.5
1|20|79,45.47759932,48.29084855,18.91372952,-2.81324923,2.81324923,1.155,1,20,8,6.5,-1.5,-2.5
1|20|8,22.50608273,54.49494949,17.55892256,-31.98886676,31.98886676,0.465,1,20,12,4.5,-7.5,-8.5
1|20|80,14.79768786,26.43652872,7.330678987,-11.63884086,11.63884086,0.47,1,20,12,9,-3,-4
1|20|81,10.97461097,52.92546338,5.639970925,-41.95085241,41.95085241,0.66,1,20,18,11,-7,-8
1|20|9,35.69553806,30.97150408,33.66759856,4.72403398,-4.72403398,1.755,1,20,4,5,1,0
1|21|10,92.40538481,35.43307087,18.11023622,56.97231394,-56.97231394,0.92,1,21,4,5,1,0
1|21|100,69.93865031,44,41.33333333,25.93865031,-25.93865031,0.31,1,21,3,3,0,-1
1|21|104,50,58.56410256,3.794871795,-8.56410256,8.56410256,0.37,1,21,2,4,2,1
1|21|106,93.19587629,27.94117647,50,65.25469982,-65.25469982,0.34,1,21,2,3,1,0
1|21|107,100,17.82945736,82.17054264,82.17054264,-82.17054264,1.06,1,21,1,2,1,0
1|21|108,44.61538462,27.94117647,50,16.67420815,-16.67420815,0.34,1,21,3,3,0,-1
1|21|109,95.51620196,75.42754275,1.057605761,20.08865921,-20.08865921,0.47,1,21,4,3,-1,-2
1|21|11,34.04864092,46.68674699,43.37349398,-12.63810607,12.63810607,1.44,1,21,6,3,-3,-4
1|21|110,100,93.62416107,6.375838926,6.37583893,-6.37583893,0.76,1,21,1,2,1,0
1|21|111,81.44867118,36.73469388,63.26530612,44.7139773,-44.7139773,0.93,1,21,3,2,-1,-2
1|21|112,89.2410342,11.36363636,81.81818182,77.87739784,-77.87739784,1.08,1,21,5,3,-2,-3
1|21|113,22.31075697,16.17647059,75.73529412,6.13428638,-6.13428638,1.03,1,21,5,3,-2,-3
1|21|114,82.24956063,59.89208633,18.88489209,22.3574743,-22.3574743,1.05,1,21,5,6,1,0
1|21|115,100,54.19630156,15.36273115,45.80369844,-45.80369844,1.08,1,21,1,4,3,2
1|21|116,45.45824847,56.25,19.48529412,-10.79175153,10.79175153,0.53,1,21,5,4,-1,-2
1|21|117,50.88183422,20.08928571,26.33928571,30.79254851,-30.79254851,0.59,1,21,3,7,4,3
1|21|118,100,47.48858447,40.1826484,52.51141553,-52.51141553,0.88,1,21,1,3,2,1
1|21|119,66.89655172,31.42857143,50.47619048,35.46798029,-35.46798029,0.53,1,21,4,3,-1,-2
1|21|12,27.60736196,21.42857143,52.38095238,6.17879053,-6.17879053,0.88,1,21,5,5,0,-1
1|21|120,100,49.05660377,50.94339623,50.94339623,-50.94339623,0.54,1,21,1,2,1,0
1|21|121,46.27906977,44.01408451,55.98591549,2.26498526,-2.26498526,1.59,1,21,3,2,-1,-2
1|21|122,87.29296769,26.19047619,73.80952381,61.1024915,-61.1024915,0.62,1,21,6,2,-4,-5
1|21|123,66.33165829,35.47297297,64.52702703,30.85868532,-30.85868532,1.91,1,21,2,2,0,-1
1|21|124,36.80203046,19.0647482,37.41007194,17.73728226,-17.73728226,1.04,1,21,5,5,0,-1
1|21|125,100,94.87744423,5.12255577,5.12255577,-5.12255577,1.86,1,21,1,2,1,0
1|21|127,100,34.83606557,65.16393443,65.16393443,-65.16393443,1.59,1,21,1,2,1,0
1|21|128,87.7708233,32.1888412,67.8111588,55.5819821,-55.5819821,1.58,1,21,4,2,-2,-3
1|21|129,89.32748538,30.15625,31.25,59.17123538,-59.17123538,2,1,21,3,4,1,0
1|21|13,21.04072398,77.48208802,7.062436029,-56.44136404,56.44136404,0.69,1,21,9,5,-4,-5
1|21|131,100,54.94186047,45.05813953,45.05813953,-45.05813953,1.55,1,21,1,2,1,0
1|21|132,84.85002542,22.43902439,55.6097561,62.41100103,-62.41100103,1.14,1,21,4,3,-1,-2
1|21|133,41.12903226,14.18918919,60.81081081,26.93984307,-26.93984307,0.9,1,21,3,4,1,0
1|21|134,100,31.75182482,68.24817518,68.24817518,-68.24817518,1.87,1,21,1,2,1,0
1|21|135,34.30962343,22.58064516,43.31797235,11.72897827,-11.72897827,0.94,1,21,4,4,0,-1
1|21|136,100,60.06389776,39.93610224,39.93610224,-39.93610224,2.5,1,21,1,2,1,0
1|21|137,73.25581395,46.75925926,53.24074074,26.49655469,-26.49655469,1.15,1,21,2,2,0,-1
1|21|138,61.14790287,22.62626263,40.60606061,38.52164024,-38.52164024,2.01,1,21,2,4,2,1
1|21|139,41.26838235,27.50809061,48.05825243,13.76029174,-13.76029174,2.97,1,21,3,3,0,-1
1|21|14,58.19738989,45.33169533,28.62407862,12.86569456,-12.86569456,2.33,1,21,3,4,1,0
1|21|140,69.82248521,29.01554404,70.98445596,40.80694117,-40.80694117,4.11,1,21,2,2,0,-1
1|21|141,56.12829324,28.9,33.9,27.22829324,-27.22829324,3.39,1,21,3,4,1,0
1|21|143,100,24.27745665,57.51445087,75.72254335,-75.72254335,1.99,1,21,1,3,2,1
1|21|144,42.45098039,19.48717949,45.38461538,22.9638009,-22.9638009,1.77,1,21,4,4,0,-1
1|21|147,49.44927536,44.71086037,35.54301834,4.73841499,-4.73841499,2.52,1,21,3,3,0,-1
1|21|17,56.06060606,15.90909091,56.81818182,40.15151515,-40.15151515,1.25,1,21,2,4,2,1
1|21|18,48.06818182,32.24299065,44.85981308,15.82519117,-15.82519117,0.96,1,21,4,3,-1,-2
1|21|2,100,93.37860781,6.62139219,6.62139219,-6.62139219,0.78,1,21,1,2,1,0
1|21|20,61.98292843,72.95652174,19.04347826,-10.97359331,10.97359331,2.19,1,21,4,3,-1,-2
1|21|21,44.61538462,89.47858473,10.52141527,-44.86320011,44.86320011,1.13,1,21,3,2,-1,-2
1|21|22,100,44.95412844,55.04587156,55.04587156,-55.04587156,1.2,1,21,1,2,1,0
1|21|23,100,58.85803676,5.709816191,41.14196324,-41.14196324,1.46,1,21,1,3,2,1
1|21|24,95.55975437,87.5397667,12.4602333,8.01998767,-8.01998767,2.35,1,21,2,2,0,-1
1|21|25,43.04635762,53.57701094,2.392689672,-10.53065332,10.53065332,1.99,1,21,14,5,-9,-10
1|21|26,62.51242957,52.52525253,21.81818182,9.98717704,-9.98717704,1.08,1,21,2,4,2,1
1|21|27,52.12598425,28.96825397,49.20634921,23.15773028,-23.15773028,1.24,1,21,3,3,0,-1
1|21|28,54.13758724,16.23376623,11.36363636,37.90382101,-37.90382101,0.7,1,21,5,9,4,3
1|21|30,77.29281768,85.02061383,8.978469995,-7.72779615,7.72779615,1.96,1,21,3,3,0,-1
1|21|31,69.6139477,27.88461538,47.43589744,41.72933232,-41.72933232,1.48,1,21,4,3,-1,-2
1|21|32,71.38075314,57.48898678,25.33039648,13.89176636,-13.89176636,1.15,1,21,4,3,-1,-2
1|21|34,27.88906009,14.50471698,8.490566038,13.38434311,-13.38434311,0.72,1,21,8,12,4,3
1|21|35,92.10875332,91.00204499,8.99795501,1.10670833,-1.10670833,0.44,1,21,3,2,-1,-2
1|21|37,100,24,76,76,-76,0.38,1,21,1,2,1,0
1|21|38,89.9869281,88.19875776,2.950310559,1.78817034,-1.78817034,0.57,1,21,4,6,2,1
1|21|43,100,48.64559819,4.288939052,51.35440181,-51.35440181,0.38,1,21,1,5,4,3
1|21|44,36.79245283,25,75,11.79245283,-11.79245283,0.51,1,21,4,2,-2,-3
1|21|45,100,26.31578947,73.68421053,73.68421053,-73.68421053,0.42,1,21,1,2,1,0
1|21|48,81.96721311,25,75,56.96721311,-56.96721311,0.84,1,21,2,2,0,-1
1|21|50,98.12889813,80.31007752,1.744186047,17.81882061,-17.81882061,0.45,1,21,2,5,3,2
1|21|51,59.7826087,48.61111111,51.38888889,11.17149759,-11.17149759,0.74,1,21,2,2,0,-1
1|21|52,100,83.26086957,16.73913043,16.73913043,-16.73913043,0.77,1,21,1,2,1,0
1|21|53,40.625,77.80979827,9.942363112,-37.18479827,37.18479827,0.69,1,21,4,5,1,0
1|21|54,36.61202186,82.98446995,4.591492235,-46.37244809,46.37244809,0.68,1,21,4,7,3,2
1|21|55,52.84552846,17.93721973,52.01793722,34.90830873,-34.90830873,1.16,1,21,2,4,2,1
1|21|56,100,81.88976378,18.11023622,18.11023622,-18.11023622,1.61,1,21,1,2,1,0
1|21|59,38.07017544,63.29192547,5.527950311,-25.22175003,25.22175003,0.89,1,21,8,6,-2,-3
1|21|6,40.44117647,22.87234043,59.57446809,17.56883604,-17.56883604,1.12,1,21,3,3,0,-1
1|21|60,94.66666667,40.85365854,44.51219512,53.81300813,-53.81300813,0.73,1,21,4,3,-1,-2
1|21|63,44.03361345,34.82142857,18.39285714,9.21218488,-9.21218488,1.03,1,21,6,5,-1,-2
1|21|66,100,29.41176471,49.32126697,70.58823529,-70.58823529,1.09,1,21,1,3,2,1
1|21|67,50.44642857,25.22255193,49.85163205,25.22387664,-25.22387664,1.68,1,21,2,3,1,0
1|21|68,60.51282051,25.65055762,51.67286245,34.86226289,-34.86226289,1.39,1,21,2,3,1,0
1|21|69,100,41.72661871,36.69064748,58.27338129,-58.27338129,1.02,1,21,1,3,2,1
1|21|70,50.70422535,34.76635514,18.5046729,15.93787021,-15.93787021,0.99,1,21,3,8,5,4
1|21|72,44.68599034,27.79369628,37.53581662,16.89229406,-16.89229406,1.31,1,21,3,5,2,1
1|21|78,64.29652042,35.27131783,64.72868217,29.02520259,-29.02520259,1.67,1,21,3,2,-1,-2
1|21|8,46.94140373,39.81481481,60.18518519,7.12658892,-7.12658892,1.95,1,21,3,2,-1,-2
1|21|80,100,58.75706215,41.24293785,41.24293785,-41.24293785,0.73,1,21,1,2,1,0
1|21|81,52.02843998,33.74741201,8.074534161,18.28102797,-18.28102797,0.39,1,21,4,6,2,1
1|21|82,44.50651769,31.14035088,40.35087719,13.36616681,-13.36616681,1.84,1,21,3,3,0,-1
1|21|83,60.99125364,39.16666667,60.83333333,21.82458697,-21.82458697,1.46,1,21,5,2,-3,-4
1|21|84,100,51.52671756,48.47328244,48.47328244,-48.47328244,1.27,1,21,1,2,1,0
1|21|85,100,93.31514325,4.456571169,6.68485675,-6.68485675,0.98,1,21,1,3,2,1
1|21|86,85.04892368,21.15384615,40.38461538,63.89507753,-63.89507753,0.84,1,21,7,4,-3,-4
1|21|87,47.56756757,68.72246696,7.67778477,-21.15489939,21.15489939,1.22,1,21,3,6,3,2
1|21|88,62.79069767,60.625,14.16666667,2.16569767,-2.16569767,0.68,1,21,2,6,4,3
1|21|9,100,23.6,59.6,76.4,-76.4,1.49,1,21,1,3,2,1
1|21|90,64.70588235,33.33333333,60.49382716,31.37254902,-31.37254902,0.98,1,21,3,3,0,-1
1|21|91,98.29905063,35.18518519,64.81481481,63.11386544,-63.11386544,1.05,1,21,2,2,0,-1
1|21|94,100,20.43010753,60.21505376,79.56989247,-79.56989247,0.56,1,21,1,3,2,1
1|21|97,100,19.67213115,80.32786885,80.32786885,-80.32786885,0.49,1,21,1,2,1,0
1|22|1,74.71698113,32.89730574,48.74398022,41.81967539,-41.81967539,2.93,1,22,3,3,0,-1
1|22|10,35.55166375,22.91623768,28.50823651,12.63542607,-12.63542607,1.49,1,22,6,9.5,3.5,2.5
1|22|11,58.55577409,20.5815793,41.10681672,37.97419479,-37.97419479,3.815,1,22,9,7.5,-1.5,-2.5
1|22|12,59.71563981,54.02678431,19.11434025,5.6888555,-5.6888555,2.79,1,22,3,4.5,1.5,0.5
1|22|13,78.36644592,30.86696217,30.37907471,47.49948375,-47.49948375,2.16,1,22,2,5,3,2
1|22|15,100,22.93233083,73.59022556,77.06766917,-77.06766917,2.84,1,22,1,2.5,1.5,0.5
1|22|16,30.37249284,43.78687188,24.98293688,-13.41437904,13.41437904,1.69,1,22,8,8.5,0.5,-0.5
1|22|17,54.18848168,19.27581759,33.7979529,34.91266409,-34.91266409,1.505,1,22,5,5.5,0.5,-0.5
1|22|18,51.72413793,26.96280992,59.6976487,24.76132801,-24.76132801,1.58,1,22,4,4,0,-1
1|22|19,41.16719243,23.31464973,61.10954996,17.8525427,-17.8525427,3.875,1,22,5,3,-2,-3
1|22|2,63.54810238,20.90425532,55.69310123,42.64384706,-42.64384706,2.415,1,22,3,3.5,0.5,-0.5
1|22|20,71.16451017,50.68525578,39.73579685,20.47925439,-20.47925439,3.235,1,22,2,2.5,0.5,-0.5
